0.33198	1195.18	75498.4	4.6688
0.4299	1725.25	80844.5	4.75044
0.47504	2188.65	82703.1	4.64622
0.57284	2551.49	86585.7	4.71994
0.67826	984.755	79666.3	4.12522
0.82426	1172.83	76550.3	3.88472
0.86522	1379.32	78366.6	3.87088
0.8563	2153.7	76840.3	3.93846
