0.35052	240.973	53107.3	8.84834
0.51944	274.701	58925.9	9.09838
0.63406	246.891	59216.7	7.57992
0.78722	211.648	60990.1	6.19762
0.82802	105.617	68467.9	4.0307
0.83978	113.228	68582.6	4.04996
0.83356	130.455	67783.3	4.09106
0.85032	126.293	65363.2	4.0774
