0.49004	5.992	73745.2	1.94582
0.55558	5.28536	91031.3	1.9554
0.53984	5.4335	92977.2	1.98374
0.5457	5.40186	93000.3	1.9812
0.54564	5.3756	91052	1.94828
0.5319	5.51272	88555.4	1.94792
0.55734	5.25518	88680.3	1.96094
0.52614	5.57586	90951.9	1.96736
