0.1995	490.324	64685.7	8.32832
0.26684	765.897	69160.9	7.8021
0.31344	886.104	67077.7	7.46684
0.37244	1289.65	69314.4	7.49362
0.56108	1133.23	64577.2	7.0943
0.75092	1461.25	59137.6	5.66184
0.8969	1720.27	55159.2	4.99912
0.9337	2532.75	54762.3	4.91948
