0.43436	9.1389	96468.8	2.26238
0.46746	10.0722	103162	2.24334
0.46522	10.6681	102406	2.37468
0.46546	11.1584	102307	2.37132
0.48236	9.20294	102736	2.2287
0.49	9.97992	101556	2.28888
0.46784	10.7103	101847	2.36384
0.49464	11.2335	102076	2.43214
