0.8461	28.3469	21987	7.0789
0.8481	39.4986	21900.5	6.7729
0.8429	45.0711	22861.4	7.2788
0.8483	43.8635	21743	6.9694
0.8509	38.5935	21694.4	6.4027
0.8489	41.7919	21926.6	6.9143
0.8429	45.0498	22858.9	7.2589
0.8483	43.8635	21743	6.9694
