0.4202	2389.16	22146.7	4.3111
0.482	4052.48	22218.8	4.5158
0.4988	5751.92	21218.6	4.5481
0.511	9235.6	24353.3	5.1719
0.6949	1684.08	21957.5	3.6893
0.7962	2645.75	19764.4	3.9277
0.8453	3304.67	18948.7	3.7574
0.8563	5082.28	18135.9	3.8252
