0.5994	2607.81	22442.3	3.1694
0.6731	4262.15	21869.1	3.2506
0.6751	6028.08	20467.4	3.4281
0.7086	8765.49	20132.5	3.8423
0.7813	1767.38	20886.3	3.8403
0.8449	2789.86	18895.4	4.2658
0.8417	3673	17564.3	4.5171
0.8563	5598.83	17005.7	4.6503
