0.7997	3.3745	30277.1	2.061
0.7938	3.3776	30403.7	2.0453
0.789	3.3389	31944	1.9939
0.7944	3.4196	31421.4	2.0678
0.8017	3.3656	30261.9	2.0618
0.7938	3.3776	30403.7	2.0453
0.789	3.3389	31944	1.9939
0.7944	3.4196	31421.4	2.0678
