0.6945	1120.75	16729	11.4295
0.8393	1428.3	16969	7.1714
0.8405	1887.63	17817.3	4.6462
0.8563	2953.99	17530	4.4033
0.8585	733.654	17612.5	4.3563
0.8561	1343.79	17485.3	4.4323
0.8453	1866.01	18024.7	4.5163
0.8563	2864.38	17505.7	4.5152
