P1FBF;42;485B0001;32;1
P1FBF;66;79CA0001;32;2
P1FBF;92;5F340001;32;1
P1FBF;102;79CA0002;62;1
P1FBF;103;5F340003;94;1
P1FBF;111;1ADF0002;62;2
P1FBF;112;5F340002;63;1
P1FBF;112;1ADF0001;32;2
P1FBF;436;1ADF0009;275;1
P1FBF;437;5F340009;275;1
P1FBF;461;6BF70006;184;1
P1FBF;463;6BF70007;215;1
P1FBF;467;6BF70004;122;1
P1FBF;469;6BF70005;153;1
P1FBF;471;6BF70008;247;1
P1FBF;535;784A0005;154;1
P1FBF;538;784A0006;185;1
P1FBF;542;784A0007;216;1
P1FBF;626;784A000A;307;1
P1FBF;637;784A000B;337;1
P1FBF;639;784A000C;368;1
P1FBF;641;784A000D;398;1
P1FBF;657;72C2000D;396;1
P1FBF;660;72C20002;63;1
P1FBF;666;51F70001;32;2
P1FBF;669;ED09000B;338;1
P1FBF;676;C31E0001;32;3
P1FBF;679;72C20005;155;1
P1FBF;683;ED090002;64;1
P1FBF;684;72C2000E;426;1
P1FBF;685;72C2000F;456;1
P1FBF;686;72C20007;215;1
P1FBF;687;72C20010;486;1
P1FBF;688;ED090003;94;1
P1FBF;690;ED09000D;400;1
P1FBF;692;72C20012;547;1
P1FBF;692;BAD30001;33;2
P1FBF;692;72C20013;578;1
P1FBF;695;BAD30002;64;2
P1FBF;697;ED09000E;430;1
P1FBF;700;D7580003;94;1
P1FBF;707;D7580004;124;1
P1FBF;743;1ADF0013;581;1
P1FBF;784;1ADF0015;641;1
P1FBF;786;1ADF0016;671;1
P1FBF;788;5F34000B;335;2
P1FBF;794;1ADF0006;184;3
P1FBF;817;1ADF0018;733;1
P1FBF;818;1ADF0019;765;1
P1FBF;822;1ADF001A;796;1
P1FBF;831;35F80001;33;2
P1FBF;835;1ADF001B;827;1
P1FBF;868;1ADF001C;858;1
P1FBF;895;EDB10006;183;1
P1FBF;896;EDB10007;215;1
P1FBF;897;EDB10008;246;1
P1FBF;898;EDB10009;278;1
P1FBF;900;EDB1000A;309;1
P1FBF;902;EDB1000B;339;1
P1FBF;908;EDB1000C;370;1
P1FBF;909;EDB1000D;400;1
P1FBF;909;485B000A;305;2
P1FBF;911;EDB10001;32;1
P1FBF;912;EDB10002;62;1
P1FBF;913;485B0002;62;2
P1FBF;915;EDB1000E;431;1
P1FBF;916;485B0003;93;2
P1FBF;917;EDB10004;123;1
P1FBF;919;EDB1000F;462;1
P1FBF;922;EDB10011;523;1
P1FBF;922;EDB10012;553;1
P1FBF;926;EDB10014;613;1
P1FBF;958;EDB10018;736;1
P1FBF;962;EDB1001A;797;1
P1FBF;964;EDB1001B;828;1
P1FBF;966;EDB1001C;858;1
P1FBF;968;EDB1001D;888;1
P1FBF;971;EDB1001E;918;1
P1FBF;973;EDB1001F;948;1
P1FBF;996;EDB10020;978;1
P1FBF;1126;C31E0008;243;1
P1FBF;1126;79CA0005;152;2
P1FBF;1132;51F7000B;336;1
P1FBF;1136;EDB10021;1009;1
P1FBF;1137;79CA000D;394;1
P1FBF;1138;EDB10022;1039;1
P1FBF;1151;485B0014;609;1
P1FBF;1183;1ADF001F;949;1
P1FBF;1185;92680006;183;3
P1FBF;1188;51F70002;62;2
P1FBF;1195;1ADF0020;981;1
P1FBF;1197;1ADF0021;1011;1
P1FBF;1198;1ADF0022;1042;1
P1FBF;1200;1ADF0023;1073;1
P1FBF;1202;1ADF0024;1104;1
P1FBF;1208;1ADF001E;919;1
P1FBF;1212;1ADF0026;1165;1
P1FBF;1213;9268000C;365;1
