P72C2,0000032,72C20001,0000032,001
P72C2,0000058,92680001,0000032,003
P72C2,0000063,72C20002,0000063,001
P72C2,0000093,72C20003,0000093,001
P72C2,0000124,72C20004,0000124,001
P72C2,0000153,C31E0001,0000032,002
P72C2,0000155,72C20005,0000155,001
P72C2,0000162,92680001,0000032,003
P72C2,0000185,C31E0002,0000062,002
P72C2,0000185,72C20006,0000185,001
P72C2,0000215,72C20007,0000215,001
P72C2,0000245,72C20008,0000245,001
P72C2,0000275,72C20009,0000275,001
P72C2,0000306,72C2000A,0000306,001
P72C2,0000318,92680002,0000062,003
P72C2,0000336,72C2000B,0000336,001
P72C2,0000366,72C2000C,0000366,001
P72C2,0000396,72C2000D,0000396,001
P72C2,0000404,6BF70004,0000122,003
P72C2,0000426,72C2000E,0000426,001
P72C2,0000456,72C2000F,0000456,001
P72C2,0000486,72C20010,0000486,001
P72C2,0000517,72C20011,0000517,001
P72C2,0000547,72C20012,0000547,001
P72C2,0000578,72C20013,0000578,001
P72C2,0000609,72C20014,0000609,001
P72C2,0000640,72C20015,0000640,001
P72C2,0000670,72C20016,0000670,001
P72C2,0000693,BAD30003,0000094,003
P72C2,0000700,72C20017,0000700,001
P72C2,0000731,72C20018,0000731,001
P72C2,0000761,72C20019,0000761,001
P72C2,0000791,72C2001A,0000791,001
P72C2,0000822,72C2001B,0000822,001
P72C2,0000852,72C2001C,0000852,001
P72C2,0000882,72C2001D,0000882,001
P72C2,0000912,72C2001E,0000912,001
P72C2,0000942,72C2001F,0000942,001
P72C2,0000972,72C20020,0000972,001
P72C2,0001002,72C20021,0001002,001
P72C2,0001032,72C20022,0001032,001
P72C2,0001062,72C20023,0001062,001
P72C2,0001092,72C20024,0001092,001
P72C2,0001108,ED090006,0000185,002
P72C2,0001121,35F80001,0000033,004
P72C2,0001122,72C20025,0001122,001
P72C2,0001153,72C20026,0001153,001
P72C2,0001184,72C20027,0001184,001
P72C2,0001216,72C20028,0001216,001
P72C2,0001246,72C20029,0001246,001
P72C2,0001276,72C2002A,0001276,001
P72C2,0001306,72C2002B,0001306,001
P72C2,0001336,72C2002C,0001336,001
P72C2,0001366,72C2002D,0001366,001
P72C2,0001397,72C2002E,0001397,001
P72C2,0001417,6BF7000F,0000461,003
P72C2,0001428,72C2002F,0001428,001
P72C2,0001460,72C20030,0001460,001
P72C2,0001466,C31E0015,0000638,002
P72C2,0001468,6BF70010,0000491,003
P72C2,0001492,72C20031,0001492,001
P72C2,0001523,72C20032,0001523,001
P72C2,0001555,72C20033,0001555,001
P72C2,0001585,72C20034,0001585,001
P72C2,0001615,72C20035,0001615,001
P72C2,0001645,72C20036,0001645,001
P72C2,0001648,6BF7000E,0000430,003
P72C2,0001676,72C20037,0001676,001
P72C2,0001678,3AB00005,0000154,002
P72C2,0001707,72C20038,0001707,001
P72C2,0001738,72C20039,0001738,001
P72C2,0001768,72C2003A,0001768,001
P72C2,0001798,72C2003B,0001798,001
P72C2,0001828,72C2003C,0001828,001
P72C2,0001858,72C2003D,0001858,001
P72C2,0001859,C31E000D,0000395,002
P72C2,0001890,72C2003E,0001890,001
P72C2,0001921,72C2003F,0001921,001
P72C2,0001953,72C20040,0001953,001
P72C2,0001983,72C20041,0001983,001
P72C2,0001998,13760007,0000214,004
P72C2,0002001,ED090008,0000247,003
P72C2,0002004,35F80001,0000033,005
P72C2,0002008,26F70018,0000734,004
P72C2,0002013,51F70002,0000062,004
P72C2,0002013,72C20042,0002013,001
P72C2,0002028,51F70011,0000518,002
P72C2,0002029,5F340010,0000488,002
P72C2,0002036,51F7002F,0001435,002
P72C2,0002038,51F70030,0001465,002
P72C2,0002042,784A0020,0000975,003
P72C2,0002043,72C20043,0002043,001
P72C2,0002047,5F340032,0001521,002
P72C2,0002052,92680005,0000153,003
P72C2,0002064,ED090017,0000704,003
P72C2,0002066,6BF70032,0001530,002
P72C2,0002068,ED090010,0000491,003
P72C2,0002071,ED09002A,0001281,003
P72C2,0002074,5F34000D,0000397,004
P72C2,0002074,72C20044,0002074,001
P72C2,0002077,5F34000B,0000335,004
P72C2,0002078,5F34000A,0000305,002
P72C2,0002079,ED09002B,0001311,003
P72C2,0002080,ED090018,0000734,003
P72C2,0002081,26F70011,0000520,004
P72C2,0002082,5F34000E,0000427,004
P72C2,0002093,ED090019,0000764,003
P72C2,0002095,6BF70033,0001560,002
P72C2,0002097,ED09001A,0000795,003
P72C2,0002101,5F340002,0000063,006
P72C2,0002102,ED09002C,0001341,003
P72C2,0002104,72C20045,0002104,001
P72C2,0002120,79CA000B,0000334,005
P72C2,0002123,ED09001B,0000825,002
P72C2,0002125,6BF70017,0000704,002
P72C2,0002134,72C20046,0002134,001
P72C2,0002143,ED09001D,0000886,003
P72C2,0002144,5F340011,0000518,003
P72C2,0002157,1ADF0007,0000214,004
P72C2,0002164,72C20047,0002164,001
P72C2,0002169,5F340012,0000548,003
P72C2,0002170,ED09001E,0000916,003
P72C2,0002175,92680003,0000092,004
P72C2,0002182,6BF70034,0001591,002
P72C2,0002193,6BF70024,0001103,002
P72C2,0002195,72C20048,0002195,001
P72C2,0002225,72C20049,0002225,001
P72C2,0002239,51F70041,0001983,002
P72C2,0002243,6BF70018,0000735,002
P72C2,0002245,51F70029,0001251,002
P72C2,0002245,ED09001F,0000947,002
P72C2,0002254,79CA0006,0000182,003
P72C2,0002255,5F340038,0001702,002
P72C2,0002255,72C2004A,0002255,001
P72C2,0002275,6BF70025,0001134,002
P72C2,0002281,6BF70035,0001621,002
P72C2,0002285,72C2004B,0002285,001
P72C2,0002299,ED090037,0001674,002
P72C2,0002316,72C2004C,0002316,001
P72C2,0002331,6BF7001E,0000919,002
P72C2,0002346,72C2004D,0002346,001
P72C2,0002350,ED09002F,0001433,003
P72C2,0002352,6BF70026,0001164,002
P72C2,0002376,72C2004E,0002376,001
P72C2,0002377,6BF7000B,0000338,002
P72C2,0002390,6BF70028,0001226,002
