P1ADF,0000032,1ADF0001,0000032,001
P1ADF,0000033,5F340001,0000032,002
P1ADF,0000062,1ADF0002,0000062,001
P1ADF,0000091,5F340002,0000063,002
P1ADF,0000093,1ADF0003,0000093,001
P1ADF,0000100,5F340001,0000032,004
P1ADF,0000123,1ADF0004,0000123,001
P1ADF,0000154,1ADF0005,0000154,001
P1ADF,0000184,1ADF0006,0000184,001
P1ADF,0000214,1ADF0007,0000214,001
P1ADF,0000244,1ADF0008,0000244,001
P1ADF,0000249,5F340005,0000154,002
P1ADF,0000251,79CA0004,0000122,002
P1ADF,0000275,1ADF0009,0000275,001
P1ADF,0000286,1ADF0001,0000032,003
P1ADF,0000305,1ADF000A,0000305,001
P1ADF,0000335,1ADF000B,0000335,001
P1ADF,0000341,13760007,0000214,002
P1ADF,0000342,13760008,0000244,002
P1ADF,0000350,5F340009,0000275,002
P1ADF,0000360,1376000A,0000306,002
P1ADF,0000365,1ADF000C,0000365,001
P1ADF,0000395,1ADF000D,0000395,001
P1ADF,0000402,5F34000B,0000335,002
P1ADF,0000427,5F340002,0000063,004
P1ADF,0000427,1ADF000E,0000427,001
P1ADF,0000436,1ADF0006,0000184,003
P1ADF,0000458,1ADF000F,0000458,001
P1ADF,0000489,1ADF0010,0000489,001
P1ADF,0000519,1ADF0011,0000519,001
P1ADF,0000550,1ADF0012,0000550,001
P1ADF,0000581,1ADF0013,0000581,001
P1ADF,0000592,5F34000A,0000305,002
P1ADF,0000611,1ADF0014,0000611,001
P1ADF,0000641,1ADF0015,0000641,001
P1ADF,0000671,1ADF0016,0000671,001
P1ADF,0000702,1ADF0017,0000702,001
P1ADF,0000733,1ADF0018,0000733,001
P1ADF,0000765,1ADF0019,0000765,001
P1ADF,0000796,1ADF001A,0000796,001
P1ADF,0000827,1ADF001B,0000827,001
P1ADF,0000858,1ADF001C,0000858,001
P1ADF,0000888,1ADF001D,0000888,001
P1ADF,0000919,1ADF001E,0000919,001
P1ADF,0000949,1ADF001F,0000949,001
P1ADF,0000970,92680006,0000183,003
P1ADF,0000975,51F70002,0000062,002
P1ADF,0000981,1ADF0020,0000981,001
P1ADF,0001011,1ADF0021,0001011,001
P1ADF,0001042,1ADF0022,0001042,001
P1ADF,0001073,1ADF0023,0001073,001
P1ADF,0001104,1ADF0024,0001104,001
P1ADF,0001134,1ADF0025,0001134,001
P1ADF,0001165,1ADF0026,0001165,001
P1ADF,0001196,1ADF0027,0001196,001
P1ADF,0001227,1ADF0028,0001227,001
P1ADF,0001258,1ADF0029,0001258,001
P1ADF,0001288,1ADF002A,0001288,001
P1ADF,0001319,1ADF002B,0001319,001
P1ADF,0001349,1ADF002C,0001349,001
P1ADF,0001379,1ADF002D,0001379,001
P1ADF,0001410,1ADF002E,0001410,001
P1ADF,0001410,C31E0014,0000608,002
P1ADF,0001430,6BF70022,0001043,002
P1ADF,0001437,6BF70023,0001073,002
P1ADF,0001441,1ADF002F,0001441,001
P1ADF,0001471,1ADF0030,0001471,001
P1ADF,0001501,1ADF0031,0001501,001
P1ADF,0001517,13760009,0000275,004
P1ADF,0001531,1ADF0032,0001531,001
P1ADF,0001561,1ADF0033,0001561,001
P1ADF,0001591,1ADF0034,0001591,001
P1ADF,0001622,1ADF0035,0001622,001
P1ADF,0001653,1ADF0036,0001653,001
P1ADF,0001679,5F340001,0000032,007
P1ADF,0001683,1ADF0037,0001683,001
P1ADF,0001705,ED090022,0001037,002
P1ADF,0001711,6BF7001E,0000919,002
P1ADF,0001713,1ADF0038,0001713,001
P1ADF,0001744,1ADF0039,0001744,001
P1ADF,0001774,1ADF003A,0001774,001
P1ADF,0001789,C31E0001,0000032,006
P1ADF,0001805,1ADF003B,0001805,001
P1ADF,0001835,1ADF003C,0001835,001
P1ADF,0001865,1ADF003D,0001865,001
P1ADF,0001896,1ADF003E,0001896,001
P1ADF,0001926,1ADF003F,0001926,001
P1ADF,0001956,1ADF0040,0001956,001
P1ADF,0001958,ED090008,0000247,002
P1ADF,0001962,35F80001,0000033,004
P1ADF,0001964,26F70018,0000734,003
P1ADF,0001968,ED090031,0001493,002
P1ADF,0001970,51F70002,0000062,003
P1ADF,0001986,BAD30006,0000186,002
P1ADF,0001986,1ADF0041,0001986,001
P1ADF,0001992,D7580021,0001010,002
P1ADF,0001993,D7580022,0001040,002
P1ADF,0001995,D7580023,0001071,002
P1ADF,0002017,1ADF0042,0002017,001
P1ADF,0002046,2B530031,0001492,002
P1ADF,0002047,1ADF0043,0002047,001
P1ADF,0002050,2B530032,0001522,002
P1ADF,0002052,2B530033,0001552,002
P1ADF,0002056,2B530035,0001612,002
P1ADF,0002057,2B530036,0001642,002
P1ADF,0002068,2B530037,0001673,002
P1ADF,0002077,1ADF0044,0002077,001
P1ADF,0002100,485B0031,0001493,002
P1ADF,0002102,485B0032,0001523,002
P1ADF,0002105,485B0033,0001554,002
P1ADF,0002105,485B0034,0001584,002
P1ADF,0002109,485B0035,0001614,002
P1ADF,0002109,1ADF0045,0002109,001
P1ADF,0002111,485B0036,0001644,002
P1ADF,0002115,72C20011,0000517,003
P1ADF,0002125,13760010,0000487,004
P1ADF,0002126,26F70001,0000032,003
P1ADF,0002140,72C2001B,0000822,003
P1ADF,0002140,1ADF0046,0002140,001
P1ADF,0002145,26F70002,0000063,003
P1ADF,0002147,6BF7000E,0000430,003
P1ADF,0002154,1376000C,0000366,003
P1ADF,0002158,485B0025,0001127,002
P1ADF,0002170,1ADF0047,0002170,001
P1ADF,0002185,79CA0020,0000976,002
P1ADF,0002197,79CA0022,0001038,002
P1ADF,0002200,1ADF0048,0002200,001
P1ADF,0002202,79CA0023,0001068,002
P1ADF,0002205,784A001E,0000914,003
P1ADF,0002206,784A001F,0000944,003
P1ADF,0002208,79CA0024,0001100,002
P1ADF,0002210,784A0020,0000975,003
P1ADF,0002219,485B0017,0000699,002
P1ADF,0002221,485B0013,0000579,002
P1ADF,0002227,485B0037,0001674,002
P1ADF,0002228,26F70003,0000093,003
P1ADF,0002230,72C2001D,0000882,003
P1ADF,0002230,1ADF0049,0002230,001
P1ADF,0002260,1ADF004A,0002260,001
P1ADF,0002267,C31E0004,0000123,005
P1ADF,0002286,26F7001A,0000794,003
P1ADF,0002291,1ADF004B,0002291,001
P1ADF,0002303,485B0026,0001158,002
P1ADF,0002321,1ADF004C,0002321,001
P1ADF,0002342,485B0027,0001188,002
P1ADF,0002351,1ADF004D,0002351,001
P1ADF,0002353,485B003A,0001766,002
P1ADF,0002354,485B003B,0001796,002
P1ADF,0002355,485B003C,0001827,002
P1ADF,0002364,485B003E,0001887,002
P1ADF,0002365,485B003F,0001917,002
P1ADF,0002382,1ADF004E,0002382,001
P1ADF,0002384,BAD30002,0000064,005
P1ADF,0002387,51F7000E,0000427,003
P1ADF,0002389,2B53002E,0001401,002
P1ADF,0002392,51F7000F,0000457,003
P1ADF,0002414,1ADF004F,0002414,001
P1ADF,0002445,485B002E,0001402,002
P1ADF,0002445,1ADF0050,0002445,001
P1ADF,0002458,3A280006,0000186,004
P1ADF,0002476,1ADF0051,0002476,001
P1ADF,0002497,2B530030,0001462,002
P1ADF,0002506,1ADF0052,0002506,001
P1ADF,0002512,79CA000C,0000364,002
P1ADF,0002516,79CA0025,0001130,002
P1ADF,0002517,3A280007,0000216,004
P1ADF,0002527,72C2001B,0000822,003
P1ADF,0002536,26F70002,0000063,003
P1ADF,0002536,1ADF0053,0002536,001
P1ADF,0002541,6BF7000E,0000430,003
P1ADF,0002543,1ADF003B,0001805,003
P1ADF,0002545,1ADF003C,0001835,003
P1ADF,0002552,2B530031,0001492,004
P1ADF,0002554,1ADF0043,0002047,003
P1ADF,0002555,1376000C,0000366,003
P1ADF,0002556,2B530032,0001522,004
P1ADF,0002560,485B0025,0001127,002
P1ADF,0002563,485B0047,0002162,002
P1ADF,0002564,1ADF003D,0001865,003
P1ADF,0002566,1ADF0054,0002566,001
P1ADF,0002576,26F70027,0001189,003
P1ADF,0002577,485B0048,0002192,002
P1ADF,0002579,26F70016,0000672,003
P1ADF,0002582,51F7000C,0000367,003
P1ADF,0002597,1ADF0055,0002597,001
P1ADF,0002627,1ADF0056,0002627,001
P1ADF,0002659,1ADF0057,0002659,001
P1ADF,0002690,1ADF0058,0002690,001
P1ADF,0002720,1ADF0059,0002720,001
P1ADF,0002752,1ADF005A,0002752,001
P1ADF,0002782,1ADF005B,0002782,001
P1ADF,0002804,26F70003,0000093,003
P1ADF,0002813,1ADF005C,0002813,001
P1ADF,0002816,2B530038,0001704,003
P1ADF,0002843,1ADF005D,0002843,001
P1ADF,0002861,485B0038,0001705,002
P1ADF,0002871,485B004D,0002345,002
P1ADF,0002874,1ADF005E,0002874,001
P1ADF,0002904,1ADF005F,0002904,001
P1ADF,0002934,1ADF0060,0002934,001
P1ADF,0002964,1ADF0061,0002964,001
P1ADF,0002995,1ADF0062,0002995,001
P1ADF,0002997,5F340021,0001006,004
P1ADF,0002999,3A28000E,0000432,004
P1ADF,0003001,784A0030,0001461,003
P1ADF,0003005,485B003F,0001917,002
P1ADF,0003006,3A280011,0000524,004
P1ADF,0003021,485B004E,0002375,002
P1ADF,0003022,485B004F,0002406,002
P1ADF,0003025,1ADF0063,0003025,001
P1ADF,0003026,485B0050,0002436,002
P1ADF,0003036,485B002E,0001402,002
P1ADF,0003044,784A001A,0000794,003
P1ADF,0003055,1ADF0064,0003055,001
P1ADF,0003056,79CA003F,0001918,002
P1ADF,0003069,1ADF0040,0001956,003
P1ADF,0003070,485B0053,0002527,002
P1ADF,0003071,72C2001B,0000822,003
P1ADF,0003078,784A001E,0000914,005
P1ADF,0003081,784A001F,0000944,005
P1ADF,0003085,1ADF0065,0003085,001
P1ADF,0003092,26F70002,0000063,003
P1ADF,0003094,6BF7000E,0000430,003
P1ADF,0003113,1ADF003C,0001835,003
P1ADF,0003116,1ADF0066,0003116,001
P1ADF,0003122,3A280015,0000647,004
